incident_case_id,date,clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD BEAT,street_number,street_address,latitude,longitude,location
PP23071200000789,07/12/2023 12:00:00 AM,"AUTO, STOLEN",701,TRU,E3,200 BLOCK,211 HARRY S TRUMAN DR SB,38.88633097708225,-76.83775170147419,"(38.88633097708225,-76.83775170147419)"
PP23072200000890,07/22/2023 12:00:00 AM,"AUTO, STOLEN",406,G,G7,500 BLOCK,545 RITCHIE RD SB,38.88206589221954,-76.86038944125175,"(38.88206589221954,-76.86038944125175)"
PP23080300002484,08/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,259,B,B1,,NB BALTIMORE WASHINGTON PKY OFRP CRESTON ST / KENILWORTH AVE SB,38.921107813715935,-76.9309273660183,"(38.921107813715935,-76.9309273660183)"
PP23090300000322,09/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,842,D,D6,,MARTIN LUTHER KING JUNIOR HWY EB / HARGROVE DR,38.94932298362255,-76.84037636220455,"(38.94932298362255,-76.84037636220455)"
PP23082300001801,08/23/2023 12:00:00 AM,ASSAULT,434,H,H3,2600 BLOCK,2607 MILLVALE AVE,38.85352264344692,-76.87646552920341,"(38.85352264344692,-76.87646552920341)"
PP23082600002290,08/26/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,431,K,K3,,BRANCH AVE NB / AUTH WAY,38.82563556730747,-76.92469377815723,"(38.82563556730747,-76.92469377815723)"
PP23082700001163,08/27/2023 12:00:00 AM,"AUTO, STOLEN",135,A,A2,1200 BLOCK,1211 PARKER AVE,38.95785313844681,-76.98932619392872,"(38.95785313844681,-76.98932619392872)"
PP23082100001643,08/21/2023 12:00:00 AM,"AUTO, STOLEN",239,B,B3,5600 BLOCK,5601 HAMILTON ST,38.95096339285374,-76.91977253556252,"(38.95096339285374,-76.91977253556252)"
PP23080200001025,08/02/2023 12:00:00 AM,THEFT,418,H,H6,3400 BLOCK,3404 DONNELL DR NB,38.844992473721504,-76.88335527479649,"(38.844992473721504,-76.88335527479649)"
PP23082300001142,08/23/2023 12:00:00 AM,"ROBBERY, OTHER",408,H,H1,1000 BLOCK,1011 IAGO AVE,38.87648847699165,-76.92305336892605,"(38.87648847699165,-76.92305336892605)"
PP23090200000660,09/02/2023 12:00:00 AM,ACCIDENT,614,K,K6,2100 BLOCK,2101 BRINKLEY RD,38.80562247335911,-76.97292202711105,"(38.80562247335911,-76.97292202711105)"
PP23081800001816,08/18/2023 12:00:00 AM,THEFT FROM AUTO,656,J,J5,6000 BLOCK,6003 OXON HILL RD SB,38.80627864599228,-76.97521860897541,"(38.80627864599228,-76.97521860897541)"
PP23071300000120,07/13/2023 12:00:00 AM,"AUTO, STOLEN",719,H,H7,8200 BLOCK,8225 GREY EAGLE DR,38.83416572213173,-76.86498260498047,"(38.83416572213173,-76.86498260498047)"
PP23090200001928,09/02/2023 12:00:00 AM,ACCIDENT,111,A,A6,8000 BLOCK,8011 RIGGS RD,38.987380638718605,-76.97521860897541,"(38.987380638718605,-76.97521860897541)"
PP23081000000690,08/10/2023 12:00:00 AM,THEFT,904,C,C5,13300 BLOCK,13320 LAUREL BOWIE RD SB,39.074650809168816,-76.84989078342915,"(39.074650809168816,-76.84989078342915)"
PP23072100001196,07/21/2023 12:00:00 AM,"B & E, OTHER",841,D,D6,9300 BLOCK,9307 ANNAPOLIS RD EB,38.96408672630787,-76.84956268966198,"(38.96408672630787,-76.84956268966198)"
PP23073100000026,07/31/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,842,D,D6,,ANNAPOLIS RD EB / LOTTSFORD VISTA RD,38.958181232213974,-76.82561261951923,"(38.958181232213974,-76.82561261951923)"
PP23082400001955,08/24/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,815,D,D2,,AEROSPACE RD / GREENBELT RD EB,38.990989565849304,-76.8325023651123,"(38.990989565849304,-76.8325023651123)"
PP23082100001684,08/21/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,6010,J,J41,,NATIONAL HARBOR BLVD / AMERICAN WAY,38.78232856094837,-77.01097969710827,"(38.78232856094837,-77.01097969710827)"
PP23072300001468,07/23/2023 12:00:00 AM,THEFT FROM AUTO,524,J,J1,5100 BLOCK,5135 INDIAN HEAD HWY SB,38.81808964908123,-77.00376185774803,"(38.81808964908123,-77.00376185774803)"
PP23070100002397,07/01/2023 12:00:00 AM,ACCIDENT,156,A,A4,,UNIVERSITY BLVD WB / LEBANON ST,38.99131764471531,-76.98998236656189,"(38.99131764471531,-76.98998236656189)"
PP23082700001777,08/27/2023 12:00:00 AM,THEFT FROM AUTO,427,H,H5,3800 BLOCK,3838 REGENCY PKWY,38.83777464926243,-76.91255469620228,"(38.83777464926243,-76.91255469620228)"
PP23071400002549,07/14/2023 12:00:00 AM,THEFT FROM AUTO,205,B,B7,9200 BLOCK,9217 BALTIMORE AVE NB,39.00640948116779,-76.92928694188595,"(39.00640948116779,-76.92928694188595)"
PP23071800001959,07/18/2023 12:00:00 AM,THEFT FROM AUTO,427,TRU,H5,3700 BLOCK,3716 LEEDS DR,38.83843080699444,-76.92042869329453,"(38.83843080699444,-76.92042869329453)"
PP23071800000407,07/18/2023 12:00:00 AM,THEFT FROM AUTO,110,A,A4,1400 BLOCK,1422 UNIVERSITY BLVD WB,38.9870525598526,-76.98407685756683,"(38.9870525598526,-76.98407685756683)"
PP23071800001563,07/18/2023 12:00:00 AM,ACCIDENT,110,A,A4,,UNIVERSITY BLVD EB / NEW HAMPSHIRE AVE NB,38.98869298398495,-76.98768578469753,"(38.98869298398495,-76.98768578469753)"
PP23090300002171,09/03/2023 12:00:00 AM,ACCIDENT,842,D,D6,8800 BLOCK,8804 BRAESIDE DR,38.95063531398773,-76.85448394715786,"(38.95063531398773,-76.85448394715786)"
PP23082600000592,08/26/2023 12:00:00 AM,THEFT,418,H,H6,3200 BLOCK,3210 NEWKIRK AVE,38.84532056748867,-76.87941828370094,"(38.84532056748867,-76.87941828370094)"
PP23070600001397,07/06/2023 12:00:00 AM,ACCIDENT,424,H,H6,3200 BLOCK,3201 WALTERS LN,38.844992473721504,-76.8918854445219,"(38.844992473721504,-76.8918854445219)"
PP23070700000242,07/07/2023 12:00:00 AM,"ROBBERY, VEHICLE",441,H,H2,2100 BLOCK,2110 BROOKS DR NB,38.86041238903999,-76.91714785993099,"(38.86041238903999,-76.91714785993099)"
PP23080600002335,08/06/2023 12:00:00 AM,ACCIDENT,314,G,G4,7700 BLOCK,7733 OXMAN RD,38.92209206521511,-76.87252852320671,"(38.92209206521511,-76.87252852320671)"
PP23071900000693,07/19/2023 12:00:00 AM,"AUTO, STOLEN",836,TRU,D1,9100 BLOCK,9118 SHERIDAN ST,38.97589772939682,-76.85284352302551,"(38.97589772939682,-76.85284352302551)"
PP23080900001514,08/09/2023 12:00:00 AM,ASSAULT,731,F,F3,8400 BLOCK,8403 AUTUMN WAY,38.773798391222954,-76.87580935657024,"(38.773798391222954,-76.87580935657024)"
PP23080600000401,08/06/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,304,G,G3,4800 BLOCK,4800 ADDISON RD,38.911921471357346,-76.92305336892605,"(38.911921471357346,-76.92305336892605)"
PP23080500002349,08/05/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,641,W,W6,,ACCOKEEK RD / SUDLEY AVE,38.69702689349651,-76.88433952629566,"(38.69702689349651,-76.88433952629566)"
PP23090600001026,09/06/2023 12:00:00 AM,ACCIDENT,859,E,E2,,CAMPUS WAY N / LOTTSFORD RD EB,38.91651464998722,-76.8321742862463,"(38.91651464998722,-76.8321742862463)"
PP23072000002253,07/20/2023 12:00:00 AM,ACCIDENT,639,W,W5,12700 BLOCK,12704 APPLECROSS DR,38.71539956331253,-76.94470685720444,"(38.71539956331253,-76.94470685720444)"
PP23082300001965,08/23/2023 12:00:00 AM,ACCIDENT,307,G,G6,,CONNECTICUT AVE / FLAGSTAFF ST,38.920451641082764,-76.88893269002438,"(38.920451641082764,-76.88893269002438)"
PP23082100001085,08/21/2023 12:00:00 AM,THEFT,411,TRU,H3,1900 BLOCK,1938 ROCHELL AVE,38.863693222403526,-76.89385394752026,"(38.863693222403526,-76.89385394752026)"
PP23071800001295,07/18/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",856,E,E2,9800 BLOCK,9801 OXBRIDGE WAY,38.926029056310654,-76.84300102293491,"(38.926029056310654,-76.84300102293491)"
PP23082600001893,08/26/2023 12:00:00 AM,THEFT,125,A,A3,6500 BLOCK,6533 NEW HAMPSHIRE AVE NB,38.969336062669754,-76.99949677288532,"(38.969336062669754,-76.99949677288532)"
PP23070800000991,07/08/2023 12:00:00 AM,"AUTO, STOLEN",615,K,K6,7200 BLOCK,7200 JAYWICK AVE,38.79085873067379,-76.95520552992821,"(38.79085873067379,-76.95520552992821)"
PP23081400000606,08/14/2023 12:00:00 AM,THEFT FROM AUTO,902,TRU,C6,8000 BLOCK,8036 SANDY SPRING RD,39.105490639805794,-76.86760728061199,"(39.105490639805794,-76.86760728061199)"
PP23070100000295,07/01/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,904,C,C5,,CHERRY LN EB / LAUREL BOWIE RD NB,39.085149481892586,-76.84726610779762,"(39.085149481892586,-76.84726610779762)"
PP23080100000367,08/01/2023 12:00:00 AM,THEFT FROM AUTO,239,B,B3,5200 BLOCK,5241 KENILWORTH AVE NB,38.953259974718094,-76.92370952665806,"(38.953259974718094,-76.92370952665806)"
PP23072000000496,07/20/2023 12:00:00 AM,THEFT FROM AUTO,332,G,G5,3500 BLOCK,3504 HUBBARD RD,38.93259072303772,-76.8777778595686,"(38.93259072303772,-76.8777778595686)"
PP23080300001180,08/03/2023 12:00:00 AM,THEFT FROM AUTO,510,K,K5,5300 BLOCK,5325 BEECH RD,38.82661980390549,-76.92994311451912,"(38.82661980390549,-76.92994311451912)"
PP23072900000917,07/29/2023 12:00:00 AM,THEFT FROM AUTO,238,B,B5,7700 BLOCK,7730 HARKINS RD,38.952603816986084,-76.87416894733906,"(38.952603816986084,-76.87416894733906)"
PP23082200000810,08/22/2023 12:00:00 AM,"B & E, RESIDENTIAL",626,W,W1,13100 BLOCK,13110 FORT WASHINGTON RD,38.71047830581665,-77.01524478197098,"(38.71047830581665,-77.01524478197098)"
PP23082100001813,08/21/2023 12:00:00 AM,THEFT FROM AUTO,443,TRU,K4,4300 BLOCK,4303 MIDTOWN SQ,38.829572558403015,-76.90894578397274,"(38.829572558403015,-76.90894578397274)"
PP23090600000649,09/06/2023 12:00:00 AM,ACCIDENT,424,H,H6,,HIL MAR CIR E / NORTH HIL MAR CIR,38.84269589185715,-76.90074369311333,"(38.84269589185715,-76.90074369311333)"
PP23081100002025,08/11/2023 12:00:00 AM,THEFT,614,K,K6,6300 BLOCK,6305 BENTHAM CT,38.80266973376274,-76.97620286047459,"(38.80266973376274,-76.97620286047459)"
PP23090300000397,09/03/2023 12:00:00 AM,"B & E, COMMERCIAL",508,K,K3,4400 BLOCK,4411 SAINT BARNABAS RD SB,38.828916400671005,-76.94339452683926,"(38.828916400671005,-76.94339452683926)"
PP23072800001498,07/28/2023 12:00:00 AM,THEFT,825,TRU,D1,8100 BLOCK,8116 GOOD LUCK RD,38.980490893125534,-76.86563877761364,"(38.980490893125534,-76.86563877761364)"
PP23080600000673,08/06/2023 12:00:00 AM,THEFT,308,G,G6,7200 BLOCK,7200 MARTIN LUTHER KING JUNIOR HWY WB,38.916842728853226,-76.88269911706448,"(38.916842728853226,-76.88269911706448)"
PP23083000001846,08/30/2023 12:00:00 AM,THEFT,239,B,B3,5000 BLOCK,5009 54TH AVE,38.94932298362255,-76.92370952665806,"(38.94932298362255,-76.92370952665806)"
PP23071400001694,07/14/2023 12:00:00 AM,ACCIDENT,629,W,W4,9500 BLOCK,9502 ALLENTOWN RD,38.759034648537636,-76.96307952702045,"(38.759034648537636,-76.96307952702045)"
PP23082100001486,08/21/2023 12:00:00 AM,THEFT,624,TRU,F2,8900 BLOCK,8903 WOODYARD RD SB,38.768220975995064,-76.88630802929401,"(38.768220975995064,-76.88630802929401)"
PP23090300000571,09/03/2023 12:00:00 AM,"AUTO, STOLEN",308,G,G6,2500 BLOCK,2501 MARKHAM LN,38.92307631671429,-76.87744978070259,"(38.92307631671429,-76.87744978070259)"
PP23081300000235,08/13/2023 12:00:00 AM,SEX OFFENSE,522,J,J5,6300 BLOCK,6363 OXON HILL RD SB,38.80398206412792,-76.99326319992542,"(38.80398206412792,-76.99326319992542)"
PP23071000000435,07/10/2023 12:00:00 AM,THEFT FROM AUTO,332,G,G5,3400 BLOCK,3404 DODGE PARK RD,38.93062222003937,-76.88105869293213,"(38.93062222003937,-76.88105869293213)"
PP23080900002180,08/09/2023 12:00:00 AM,"AUTO, STOLEN",701,E,E3,90 BLOCK,95 CAPITAL CT,38.89289264380932,-76.83939211070538,"(38.89289264380932,-76.83939211070538)"
PP23080900000549,08/09/2023 12:00:00 AM,ASSAULT,502,K,K2,3200 BLOCK,3211 BRANCH AVE SB,38.84892947971821,-76.95422127842903,"(38.84892947971821,-76.95422127842903)"
PP23071800001256,07/18/2023 12:00:00 AM,THEFT FROM AUTO,429,K,K2,3600 BLOCK,3610 OLD SILVER HILL RD,38.84368014335632,-76.94930003583431,"(38.84368014335632,-76.94930003583431)"
PP23073100000727,07/31/2023 12:00:00 AM,"B & E, COMMERCIAL",508,K,K3,4500 BLOCK,4513 SAINT BARNABAS RD SB,38.828260228037834,-76.94437877833843,"(38.828260228037834,-76.94437877833843)"
PP23072900000576,07/29/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,656,J,J5,6100 BLOCK,6183 OXON HILL RD SB,38.80562247335911,-76.984404951334,"(38.80562247335911,-76.984404951334)"
PP23080600001206,08/06/2023 12:00:00 AM,THEFT,418,H,H6,3300 BLOCK,3381 DONNELL DR SB,38.84794522821903,-76.88729228079319,"(38.84794522821903,-76.88729228079319)"
PP23090200000644,09/02/2023 12:00:00 AM,"B & E, COMMERCIAL",120,B,B6,7100 BLOCK,7100 BALTIMORE AVE SB,38.976881980895996,-76.93847328424454,"(38.976881980895996,-76.93847328424454)"
PP23081700002093,08/17/2023 12:00:00 AM,"ROBBERY, OTHER",125,A,A3,5900 BLOCK,5916 RIGGS RD SB,38.96277439594269,-76.99359127879143,"(38.96277439594269,-76.99359127879143)"
PP23081600000338,08/16/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,127,A,A5,,EAST WEST HWY EB / 23RD AVE,38.96900798380375,-76.97292202711105,"(38.96900798380375,-76.97292202711105)"
PP23070800001826,07/08/2023 12:00:00 AM,THEFT FROM AUTO,734,F,F6,8800 BLOCK,8865 HEATHERMORE BLVD SB,38.76756480336189,-76.7849302738905,"(38.76756480336189,-76.7849302738905)"
PP23082500001314,08/25/2023 12:00:00 AM,THEFT,710,E,E5,1700 BLOCK,1704 TREE DUCK WAY,38.8643493950367,-76.769510358572,"(38.8643493950367,-76.769510358572)"
PP23080100000832,08/01/2023 12:00:00 AM,"AUTO, STOLEN",631,TRU,F4,9600 BLOCK,9608 SMALL DR,38.757066145539284,-76.90074369311333,"(38.757066145539284,-76.90074369311333)"
PP23082200000636,08/22/2023 12:00:00 AM,"AUTO, STOLEN",332,TRU,G5,3300 BLOCK,3309 DODGE PARK RD,38.927669480443,-76.88302719593048,"(38.927669480443,-76.88302719593048)"
PP23081300000651,08/13/2023 12:00:00 AM,ACCIDENT,308,G,G6,7500 BLOCK,7516 HAWTHORNE ST,38.92504480481148,-76.8777778595686,"(38.92504480481148,-76.8777778595686)"
PP23072800001040,07/28/2023 12:00:00 AM,"AUTO, STOLEN",733,TRU,F5,10200 BLOCK,10204 TWAYBLADE CT,38.790530636906624,-76.8285653591156,"(38.790530636906624,-76.8285653591156)"
PP23080700002048,08/07/2023 12:00:00 AM,"AUTO, STOLEN",629,W,W4,2900 BLOCK,2906 MELISA DR,38.7518168091774,-76.95750211179256,"(38.7518168091774,-76.95750211179256)"
PP23072900002401,07/29/2023 12:00:00 AM,"ASSAULT, SHOOTING",616,K,K6,3700 BLOCK,3709 PORTAL AVE,38.812184140086174,-76.94470685720444,"(38.812184140086174,-76.94470685720444)"
PP23073100002198,07/31/2023 12:00:00 AM,THEFT,835,D,D1,5900 BLOCK,5910 PRINCESS GARDEN PKWY,38.96179014444351,-76.86498260498047,"(38.96179014444351,-76.86498260498047)"
PP23090400001006,09/04/2023 12:00:00 AM,THEFT FROM AUTO,858,TRU,E2,9700 BLOCK,9725 SUMMIT CIR,38.90240706503391,-76.84037636220455,"(38.90240706503391,-76.84037636220455)"
PP23080200000598,08/02/2023 12:00:00 AM,ACCIDENT,734,F,F6,,CROOM RD / DULEY STATION RD,38.752801060676575,-76.76393294334412,"(38.752801060676575,-76.76393294334412)"
PP23081600002152,08/16/2023 12:00:00 AM,ACCIDENT,503,K,K2,,IVERSON ST EB / BRANCH AVE SB,38.839415058493614,-76.94667536020279,"(38.839415058493614,-76.94667536020279)"
PP23090700001245,09/07/2023 12:00:00 AM,"B & E, RESIDENTIAL",403,H,H1,400 BLOCK,409 VENTURA AVE,38.8843624740839,-76.90697728097439,"(38.8843624740839,-76.90697728097439)"
PP23070600002674,07/06/2023 12:00:00 AM,THEFT FROM AUTO,427,H,H5,3900 BLOCK,3904 REGENCY PKWY,38.83547806739807,-76.91025811433792,"(38.83547806739807,-76.91025811433792)"
PP23080500000748,08/05/2023 12:00:00 AM,"AUTO, STOLEN",701,E,E3,10200 BLOCK,10242 PRINCE PL,38.89158031344414,-76.83020578324795,"(38.89158031344414,-76.83020578324795)"
PP23082500000892,08/25/2023 12:00:00 AM,"AUTO, STOLEN",505,TRU,K1,4400 BLOCK,4439 23RD PKWY SB,38.82858830690384,-76.95717403292656,"(38.82858830690384,-76.95717403292656)"
PP23080600001563,08/06/2023 12:00:00 AM,ACCIDENT,239,B,B3,,KENILWORTH AVE NB / EMERSON ST,38.948994889855385,-76.92830269038677,"(38.948994889855385,-76.92830269038677)"
PP23090300000710,09/03/2023 12:00:00 AM,THEFT FROM AUTO,313,G,G4,500 BLOCK,544 PEACOCK DR,38.89847005903721,-76.87351277470589,"(38.89847005903721,-76.87351277470589)"
PP23070600000804,07/06/2023 12:00:00 AM,"AUTO, STOLEN",605,K,K6,5500 BLOCK,5515 FISHER DR,38.813496470451355,-76.94930003583431,"(38.813496470451355,-76.94930003583431)"
PP23070800001292,07/08/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,201,B,B7,,RHODE ISLAND AVE / EDGEWOOD RD,39.015923887491226,-76.92075677216053,"(39.015923887491226,-76.92075677216053)"
PP23082500000386,08/25/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,111,A,A6,3400 BLOCK,3442 UNIVERSITY BLVD WB,38.98574022948742,-76.95750211179256,"(38.98574022948742,-76.95750211179256)"
PP23072800000294,07/28/2023 12:00:00 AM,"ROBBERY, OTHER",524,J,J1,20 BLOCK,20 AUDREY LN,38.81743347644806,-77.00244952738285,"(38.81743347644806,-77.00244952738285)"
PP23071400000237,07/14/2023 12:00:00 AM,THEFT,444,H,H4,5400 BLOCK,5401 SILVER HILL RD NB,38.85155414044857,-76.91386702656746,"(38.85155414044857,-76.91386702656746)"
PP23072600000452,07/26/2023 12:00:00 AM,"AUTO, STOLEN",3130,G,G7,900 BLOCK,930 CASLON WAY,38.90142281353474,-76.8584209382534,"(38.90142281353474,-76.8584209382534)"
PP23080500001961,08/05/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,502,K,K2,,BRANCH AVE SB / SB SUITLAND PKY OFRP BRANCH AVE,38.85155414044857,-76.95553360879421,"(38.85155414044857,-76.95553360879421)"
PP23080400001299,08/04/2023 12:00:00 AM,THEFT FROM AUTO,507,K,K3,3700 BLOCK,3737 BRANCH AVE SB,38.838758900761604,-76.94765961170197,"(38.838758900761604,-76.94765961170197)"
PP23082600001229,08/26/2023 12:00:00 AM,ACCIDENT,157,A,A7,,PINEY BRANCH RD / NEW HAMPSHIRE AVE NB,39.00148822367191,-76.98210836946964,"(39.00148822367191,-76.98210836946964)"
PP23072800001396,07/28/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,928,C,C2,3100 BLOCK,3107 CALVERTON BLVD,39.05529388785362,-76.94273836910725,"(39.05529388785362,-76.94273836910725)"
PP23081800000165,08/18/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,513,K,K6,5400 BLOCK,5494 SAINT BARNABAS RD NB,38.812840312719345,-76.96373569965363,"(38.812840312719345,-76.96373569965363)"
PP23073000000768,07/30/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,507,K,K3,,SAINT CLAIR DR / KEITH ST,38.83613422513008,-76.94601920247078,"(38.83613422513008,-76.94601920247078)"
PP23082600000532,08/26/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,439,K,K4,6000 BLOCK,6019 LADD RD,38.83350956439972,-76.90271219611168,"(38.83350956439972,-76.90271219611168)"
PP23071400000194,07/14/2023 12:00:00 AM,"AUTO, STOLEN",234,B,B4,6100 BLOCK,6120 ANNAPOLIS RD WB,38.93882431089878,-76.9118985235691,"(38.93882431089878,-76.9118985235691)"
PP23080500000299,08/05/2023 12:00:00 AM,ACCIDENT,271,B,B1,100 BLOCK,155 BW PKY NB AFTER KENILWORTH AVE ROUTE 201,38.927341386675835,-76.92797461152077,"(38.927341386675835,-76.92797461152077)"
PP23082100000435,08/21/2023 12:00:00 AM,ACCIDENT,723,F,F3,,WOODYARD RD SB / MARLBORO PIKE,38.81054373085499,-76.82462836802006,"(38.81054373085499,-76.82462836802006)"
PP23090400001863,09/04/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,629,W,W4,10300 BLOCK,10334 OLD FORT RD,38.747879803180695,-76.97357819974422,"(38.747879803180695,-76.97357819974422)"
PP23071800002457,07/18/2023 12:00:00 AM,"ROBBERY, VEHICLE",429,K,K2,3000 BLOCK,3000 COLEBROOKE DR,38.84203973412514,-76.94831578433514,"(38.84203973412514,-76.94831578433514)"
PP23071800000473,07/18/2023 12:00:00 AM,THEFT FROM AUTO,105,A,A7,2600 BLOCK,2623 HIGBEE RD,39.00804989039898,-76.9607829451561,"(39.00804989039898,-76.9607829451561)"
PP23071200000593,07/12/2023 12:00:00 AM,"B & E, RESIDENTIAL",737,F,F5,8800 BLOCK,8801 FRANK TIPPETT RD,38.76920522749424,-76.82987768948078,"(38.76920522749424,-76.82987768948078)"
PP23080200001241,08/02/2023 12:00:00 AM,THEFT,869,D,D4,12700 BLOCK,12713 GLADYS RETREAT CIR,38.96146206557751,-76.7885392010212,"(38.96146206557751,-76.7885392010212)"
PP23071800001192,07/18/2023 12:00:00 AM,ACCIDENT,104,A,A7,9400 BLOCK,9420 ADELPHI RD SB,39.010346472263336,-76.97718711197376,"(39.010346472263336,-76.97718711197376)"
PP23082300002012,08/23/2023 12:00:00 AM,THEFT,444,H,H4,5400 BLOCK,5401 SILVER HILL RD NB,38.85155414044857,-76.91386702656746,"(38.85155414044857,-76.91386702656746)"
PP23080300002360,08/03/2023 12:00:00 AM,"ROBBERY, VEHICLE",827,D,D2,7000 BLOCK,7053 PALAMAR TURN,38.986724480986595,-76.83086194097996,"(38.986724480986595,-76.83086194097996)"
PP23070700000455,07/07/2023 12:00:00 AM,THEFT FROM AUTO,958,B,B7,5200 BLOCK,5200 PADUCAH RD,39.020845144987106,-76.91485127806664,"(39.020845144987106,-76.91485127806664)"
PP23081500001831,08/15/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,441,H,H2,,PARKLAND CT / OLD SILVER HILL RD,38.8545068949461,-76.90336836874485,"(38.8545068949461,-76.90336836874485)"
PP23082800000090,08/28/2023 12:00:00 AM,"AUTO, STOLEN",504,K,K1,4400 BLOCK,4420 WHEELER RD,38.83186914026737,-76.98670153319836,"(38.83186914026737,-76.98670153319836)"
PP23082800001662,08/28/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,309,D,G5,,MARTIN LUTHER KING JUNIOR HWY EB / CAP BELT IL NO HWY SB,38.93948048353195,-76.85612435638905,"(38.93948048353195,-76.85612435638905)"
PP23073000000731,07/30/2023 12:00:00 AM,THEFT,417,H,H6,6600 BLOCK,6611 MARLBORO PIKE EB,38.851882234215736,-76.89319777488708,"(38.851882234215736,-76.89319777488708)"
PP23070900000926,07/09/2023 12:00:00 AM,"AUTO, STOLEN",424,H,H6,7600 BLOCK,7612 LEONA ST,38.840071231126785,-76.87613745033741,"(38.840071231126785,-76.87613745033741)"
PP23080200002103,08/02/2023 12:00:00 AM,"AUTO, STOLEN",815,D,D2,7300 BLOCK,7375 EXECUTIVE PL,38.99066147208214,-76.82594069838524,"(38.99066147208214,-76.82594069838524)"
PP23080400001564,08/04/2023 12:00:00 AM,"AUTO, STOLEN",656,J,J5,6100 BLOCK,6153 OXON HILL RD SB,38.80562247335911,-76.98276452720165,"(38.80562247335911,-76.98276452720165)"
PP23082900001467,08/29/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,162,B,B6,,UNIVERSITY BLVD EB / PAINT BRANCH DR,39.00017589330673,-76.94306644797325,"(39.00017589330673,-76.94306644797325)"
PP23081900001391,08/19/2023 12:00:00 AM,ASSAULT,702,E,E3,10600 BLOCK,10629 CAMPUS WAY S,38.89650155603886,-76.82134753465652,"(38.89650155603886,-76.82134753465652)"
PP23072700002019,07/27/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",603,J,J5,1300 BLOCK,1301 STRATWOOD AVE,38.79906080663204,-76.98670153319836,"(38.79906080663204,-76.98670153319836)"
PP23070600002670,07/06/2023 12:00:00 AM,"AUTO, STOLEN",727,F,F5,5700 BLOCK,5759 CRAIN HWY SW,38.811199888587,-76.7396547794342,"(38.811199888587,-76.7396547794342)"
PP23090100000470,09/01/2023 12:00:00 AM,"AUTO, STOLEN",859,E,E2,11400 BLOCK,11411 LAKE ARBOR WAY,38.89879813790321,-76.80789610743523,"(38.89879813790321,-76.80789610743523)"
PP23082500002412,08/25/2023 12:00:00 AM,ACCIDENT,709,E,E4,2100 BLOCK,2132 ROBERT BOWIE DR,38.863693222403526,-76.79542894661427,"(38.863693222403526,-76.79542894661427)"
PP23082500001951,08/25/2023 12:00:00 AM,ACCIDENT,516,J,J1,1100 BLOCK,1121 KENNEBEC ST,38.819730058312416,-76.98965427279472,"(38.819730058312416,-76.98965427279472)"
